"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"309",0.276159582062653,0.276074374244179,5.4463442647052,3241.01223348002,0,3,-52912.7160603272,105833.432120654,105864.394347749,503968.692786186,16990,16993,0.206,0.0067,5.44586348573756,"YouToo_AT_334",0.56
"310",0.283646786491988,0.283621942446295,6.5508977713403,11417.0932543999,0,3,-190228.637082749,380465.274165497,380501.124204403,2474779.63855728,57668,57671,0.178,0.0099,6.55072738285302,"YouToo_AT_335",0.56
"311",0.325642150584682,0.325629943355657,8.23735893404381,26676.1727757323,0,3,-389757.991597933,779523.983195865,779562.433844652,7496858.27278086,110485,110488,0.213,0.0114,8.23724710178804,"YouToo_AT_336",0.56
"312",0.106862180408927,0.106808884202961,6.8626088438238,2005.06168254383,0,3,-112120.433150146,224248.866300291,224282.545771176,1578449.4312038,33516,33519,0.12,0.0062,6.86230173013884,"YouToo_AT_337",0.56
"313",0.0649800545691539,0.0649321674499799,7.30624200360346,1356.94223603474,0,3,-133081.549806294,266171.099612587,266205.390414918,2084588.15617653,39051,39054,0.085,-0.0041,7.30596137745814,"YouToo_AT_338",0.56
"314",0.000539750888161843,0.000505094938887063,7.41601614823283,15.5745521174816,1.72935322300996e-07,3,-197419.790608787,394847.581217573,394883.432019355,3172189.00777032,57679,57682,0.03,-3e-04,7.41582329484937,"YouToo_AT_339",0.56
"315",0.238270769523954,0.238251219457725,7.25281314349634,12187.7218590652,0,3,-264982.656522002,529973.313044004,530010.367257743,4099164.63848033,77926,77929,0.095,0.011,7.25267353790125,"YouToo_AT_340",0.56
"316",0.262956797356006,0.262812364041751,4.62578657193432,1820.61042296302,0,3,-30121.021629223,60250.043258446,60278.9673582987,218386.981781151,10206,10209,0.198,0.0082,4.62510685896732,"YouToo_AT_01",0.58
"317",0.365620765898515,0.365522320952193,4.48296985274406,3713.96175788617,0,3,-37630.2199358993,75268.4398717986,75298.2970104884,259010.377013488,12888,12891,0.333,-0.0092,4.48244818289267,"YouToo_AT_02",0.58
"318",0.180638118843601,0.180463284344261,4.43791671072511,1033.19493306883,0,3,-27274.4425420603,54556.8850841205,54585.4687181678,184602.216646786,9373,9376,0.309,-0.0085,4.43720666298146,"YouToo_AT_03",0.58
"319",0.00340917015130685,0.00326917003473048,6.75413095356474,24.3511950895257,2.76986025026356e-11,3,-47404.7819407941,94817.5638815882,94847.8191223281,649467.522660902,14237,14240,0.164,-0.0011,6.75341945566574,"YouToo_AT_04",0.58
"320",0.0576825193262951,0.0574808462432189,5.88659120749813,286.019921183486,2.73300069820587e-121,3,-29833.7225841008,59675.4451682015,59704.0168389841,323822.529232996,9345,9348,0.038,-0.0036,5.8856465567326,"YouToo_AT_05",0.58
"321",0.662987918970307,0.662959680495212,4.21904387354452,23478.1770872303,0,3,-68237.7354493345,136483.470898669,136515.792744681,424876.105577342,23869,23872,0.544,-0.0135,4.21877876108428,"YouToo_AT_06",0.58
"322",0.544411959705599,0.544335627622112,3.92122047015049,7132.15118509949,0,3,-33255.4771182545,66518.954236509,66548.5048340568,183542.953597868,11937,11940,0.332,-0.0111,3.92072782356645,"YouToo_AT_112",0.58
"323",0.830041316515489,0.830015592482874,2.33510038754306,32267.1537916309,0,3,-29961.351808022,59930.703616044,59960.660652679,72051.8961362084,13214,13217,0.681,-0.0146,2.33483536148858,"YouToo_AT_152",0.58
"324",0.716875485875433,0.716818161616651,3.18156837030627,12505.6215484788,0,3,-25455.046614496,50918.093228992,50946.8867049928,99988.8429193508,9878,9881,0.704,-0.0131,3.18108535089047,"YouToo_AT_172",0.58
"325",0.811803669297581,0.811740748424728,1.67920466948227,12901.9772373163,0,3,-11592.9935629,23193.9871257999,23220.7751722719,16867.6148222702,5982,5985,0.443,-0.0131,1.67878376342992,"YouToo_AT_19",0.58
"326",0.823985111454126,0.823948544530152,2.17201681113974,22533.6184157553,0,3,-21132.4464883077,42272.8929766153,42301.5835306345,45416.8842073396,9627,9630,0.782,0.0139,2.17167846441113,"YouToo_AT_21",0.58
